Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-16 00:00:00-05:00,25.21775245666504,25.287318670338596,25.21775245666504,25.21775245666504,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.18297441894192,25.18297441894192,25.026450406669493,25.061233520507812,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.165577796409867,25.322101777175376,25.165577796409867,25.21775245666504,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.319377843577524,25.319377843577524,25.179588317871094,25.179588317871094,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,24.934958491887734,25.09222171993748,24.917484799882207,25.0398006439209,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.109682545356428,25.127156228408175,25.057261496201196,25.092208862304688,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.057261496201196,25.19705096061515,24.93494571483899,25.092208862304688,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.109701169815857,25.30191182595223,25.07475377779106,25.24949073791504,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.232005528799757,25.24947921683909,25.092216024485076,25.109689712524414,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.12715300403365,25.336837173747423,25.12715300403365,25.214521408081055,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.249484074717156,25.28443145751953,25.214536691914777,25.28443145751953,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.35432095349577,25.424215704573633,25.266952514648438,25.266952514648438,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.30190415286422,25.30190415286422,25.12716724573118,25.179588317871094,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,24.96990671570127,24.96990671570127,24.655380249023438,24.655380249023438,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,24.847581817669997,24.847581817669997,24.707792327837815,24.777687072753906,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.830098501526482,24.830098501526482,24.637888027552666,24.707782745361328,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.74274304250834,24.795164108276367,24.690321976740314,24.795164108276367,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,24.900009098739464,24.900009098739464,24.65537743040097,24.76021957397461,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.004847584288402,25.12716340056375,24.969900208209733,25.109689712524414,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.09222603903876,25.249489294158085,25.074752344025505,25.162120819091797,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.179582085165098,25.19705577155314,25.10968733961294,25.127161026000977,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.10968733961294,25.179582085165098,25.02231890767274,25.127161026000977,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.144634712389017,25.179582085165098,25.0922136532249,25.127161026000977,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.127160000401503,25.197054743100814,25.004844200677713,25.02231788635254,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,24.987381436532004,25.022328823156524,24.742749730160362,24.900012969970703,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,24.952421134777286,24.952421134777286,24.812631660632874,24.882526397705078,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.77768885801052,24.987373107866745,24.568004608154297,24.568004608154297,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.515597820281982,24.585492610931396,24.428229331970215,24.463176727294922,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.480630705732505,24.567999123668738,24.20105176833656,24.270946502685547,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.236011120668504,24.533063888549805,24.236011120668504,24.533063888549805,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.498123645442117,24.550544737408114,24.44570255347612,24.480649948120117,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.533060574074035,24.585481643676758,24.393271055133443,24.585481643676758,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.672835773064616,24.760204171694447,24.620414733886715,24.62041473388672,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.65537126915075,24.777687072753906,24.550529151776615,24.777687072753906,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.83010580769242,24.952421599848538,24.795158438504956,24.865053176879883,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.86504942500349,25.02231256261771,24.86504942500349,24.93494415283203,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.899999099441718,24.917472783020276,24.830104365127497,24.847578048706055,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.865058862633735,24.865058862633735,24.76021673109768,24.795164108276367,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.830104365127497,24.987367517334498,24.830104365127497,24.847578048706055,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.847573384517382,24.952415466308594,24.77767866332324,24.952415466308594,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.847578104883222,24.93494652297353,24.847578104883222,24.91747283935547,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.812625210872348,24.812625210872348,24.602941054160752,24.62041473388672,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.620415193113413,24.690309913320974,24.58546783300963,24.602941513061523,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.672845374753265,24.690319061279297,24.56800325559709,24.690319061279297,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.707781753864232,24.725255432615196,24.58546600260748,24.672834396362305,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.672851287185278,25.179588317871094,24.51558807076554,25.179588317871094,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.179595953865448,25.24949073791504,25.127174865828255,25.24949073791504,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.266949485800122,25.301896857149774,25.004844200677713,25.02231788635254,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.07473996683686,25.214529457941175,25.07473996683686,25.127161026000977,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.232009390011005,25.232009390011005,25.179588317871094,25.179588317871094,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.249461480572744,25.51156661704928,25.231987804807645,25.49409294128418,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.529063660308125,25.529063660308125,25.371800434474604,25.406747817993164,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.38927360592666,25.38927360592666,25.162115617711212,25.28443145751953,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.37180853183754,25.616440294541206,25.336861137165588,25.529071807861328,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.459145589753973,25.58146132010969,25.35430353516336,25.49409294128418,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.441695201511724,25.441695201511724,25.354326742715326,25.406747817993164,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.336847772591685,25.336847772591685,25.214531955758485,25.319374084472656,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.371791744496353,25.371791744496353,25.23200225830078,25.23200225830078,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.162102081490765,25.162102081490765,25.004838943481445,25.004838943481445,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.092208862304684,25.19705096061515,25.057261496201196,25.092208862304688,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.07474233644574,25.12716340056375,25.022321272327737,25.109689712524414,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.197047727271574,25.249468769700016,25.10967932322417,25.214521408081055,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.24948308072431,25.266956771437613,25.179588317871094,25.179588317871094,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.214529457941175,25.232003144329216,25.12716102600098,25.127161026000977,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.12716724573118,25.179588317871094,25.057272482877966,25.179588317871094,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.232005139109503,25.266952514648438,25.179584075801106,25.266952514648438,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.25245073806034,25.25245073806034,25.05887794494629,25.05887794494629,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.129263248991617,25.129263248991617,25.076470679140794,25.111665725708008,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.146862355934804,25.146862355934804,25.094069782759295,25.12926483154297,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.12926140775108,25.12926140775108,24.900493621826175,24.900493621826172,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,24.970879514845844,25.234842300415043,24.970879514845844,25.23484230041504,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.217267990112305,25.287658131047717,25.19967045487845,25.217267990112305,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.340441591250972,25.49881935119629,25.305246533485345,25.49881935119629,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.463624700263207,25.463624700263207,25.340441996115423,25.37563705444336,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.4108321127713,25.463624700263207,25.340441996115423,25.37563705444336,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.410829610386877,25.410829610386877,25.270049390938752,25.30524444580078,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.217255623023828,25.234853149627472,25.076475410194664,25.16446304321289,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.12926140775108,25.199651495727974,24.865298577837727,24.900493621826172,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.882904313499445,25.00608700812073,24.882904313499445,24.97089195251465,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,24.988488041150028,25.30524352336179,24.953292987570943,25.252450942993164,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.252449633430654,25.322839736938477,25.19965705579979,25.322839736938477,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.287646918369767,25.322841973231796,25.252451863507734,25.30524444580078,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.322840392631047,25.393230497961504,25.146865129304913,25.28764533996582,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.305246937787484,25.44602717109924,25.287649408623516,25.37563705444336,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.358035774284087,25.358035774284087,25.217255561796733,25.270048141479492,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.287646984920823,25.30524451239815,25.164464292579524,25.19965934753418,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.19965585939206,25.19965585939206,25.111668234184688,25.182058334350586,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.164463309045452,25.252450942993164,25.041280621518656,25.252450942993164,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.217244781377094,25.234842300415043,25.14685470522531,25.23484230041504,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.199658158120144,25.234853211413608,25.05887794494629,25.05887794494629,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.111668234184688,25.182058334350586,25.09407070914321,25.182058334350586,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.252449633430654,25.37563231456934,25.252449633430654,25.322839736938477,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.340439500662814,25.35803702809383,25.217256808645704,25.30524444580078,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.252450942993164,25.30524352336179,25.21725588941408,25.252450942993164,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.305242806776313,25.463620543397305,25.27004775419387,25.393230438232422,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.3932311573095,25.3932311573095,25.21725588941408,25.252450942993164,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.287644685184567,25.41082736632325,25.287644685184567,25.322839736938477,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.375624346733094,25.446014428138735,25.252441704273227,25.340429306030273,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.340429306030277,25.393221867084506,25.270039224624636,25.340429306030273,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.340437918963662,25.340437918963662,25.252450287300594,25.28764533996582,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.358034788692386,25.37563231456934,25.287644685184567,25.322839736938477,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.393229130637504,25.534009333717965,25.340436554482334,25.463619232177734,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.446027755737305,25.46362528530559,25.41083269660074,25.446027755737305,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.428430226169024,25.516417874010436,25.428430226169024,25.446027755737305,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.516417287755115,25.516417287755115,25.287649408623516,25.37563705444336,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.39323773476556,25.428432797461006,25.39323773476556,25.41083526611328,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.42842635110062,25.621999146852943,25.42842635110062,25.55160903930664,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.534007977686603,25.63959312438965,25.534007977686603,25.63959312438965,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.727580047711577,25.833165191546236,25.709982523739132,25.780372619628906,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.797970143601347,25.797970143601347,25.74517757168402,25.780372619628906,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.72758162525796,25.797971725463867,25.709984100206487,25.797971725463867,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.692366615029453,25.76275666055008,25.692366615029453,25.745159149169922,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.745173064174487,26.026733398437504,25.745173064174487,26.0267333984375,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.026742606549647,26.149925296371045,25.991547552314962,26.044340133666992,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.061946868896484,26.2027271355752,25.956361668887453,26.061946868896484,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.991547552314962,26.04434013366699,25.991547552314962,26.044340133666992,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.061939497494603,26.185122195997277,26.061939497494603,26.149927139282227,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.13232449397145,26.220312118530273,26.097129444147917,26.220312118530273,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.132330856015606,26.23791603119143,26.132330856015606,26.185123443603516,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.202701567317373,26.23789659964419,26.079518954173505,26.097116470336914,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.07952244648072,26.149912520560292,26.044327409440935,26.114717483520508,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.11472646643381,26.149921515579948,25.90355617155699,25.938751220703125,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.938747115164407,25.938747115164407,25.674784288347947,25.850759506225586,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.745186681332793,25.921161983324133,25.745186681332793,25.903564453125,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.973946496212122,26.149921743476433,25.938751446759262,26.13232421875,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.220317252712327,26.220317252712327,26.149927139282227,26.149927139282227,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.079535187901676,26.079535187901676,25.95635249808028,26.044340133666992,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.938742298321582,26.1323150020404,25.850754705722117,26.114717483520508,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.079524371878865,26.097121891697945,25.99153677278346,26.00913429260254,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.99412405474612,26.011831223720744,25.92329537884763,25.958709716796875,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.99414307018422,26.047264615967972,25.74624252319336,25.74624252319336,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.781645991376056,25.817060340265307,25.392088153594273,25.657695770263672,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.746245102879122,25.90560975619818,25.71083073547489,25.870195388793945,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.94099880319781,26.029534635290634,25.90558447036068,26.01182746887207,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.976420049048933,25.994127220179845,25.905591364525282,25.94100570678711,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.1357969120497,26.22433280944824,26.1357969120497,26.224332809448242,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.242017010390676,26.242017010390676,26.153481190517564,26.171188354492188,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.17120991931509,26.242038633575753,26.047259669358926,26.082674026489258,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.082660616660604,26.13578212504484,25.976417599892127,26.029539108276367,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.994114162313352,26.188892946908343,25.958699837841536,26.153478622436523,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.18889617919922,26.18889617919922,26.11806752151376,26.18889617919922,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.242014433616067,26.242014433616067,26.064942811256984,26.153478622436523,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.171198490835465,26.27744151583209,26.135784149169922,26.135784149169922,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.171203525170036,26.171203525170036,26.047253305497374,26.064960479736328,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.13578283964698,26.15349000959254,25.905589630354697,26.10036849975586,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.153478622436527,26.20660010914425,26.153478622436527,26.153478622436523,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.18889617919922,26.206603343620586,26.171189014777855,26.18889617919922,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.206603343620586,26.206603343620586,26.15348185035649,26.18889617919922,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.29515349307907,26.525346755981445,26.224324796801415,26.525346755981445,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.649302176112037,26.720130886214662,26.578473466009413,26.667009353637695,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.649299582215985,26.649299582215985,26.5607637032053,26.59617805480957,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.560756522165217,26.61387803520955,26.401391983032227,26.401391983032227,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.489938704023725,26.489938704023725,26.38369563435518,26.436817169189453,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.454513496076558,26.454513496076558,26.365977641002672,26.401391983032227,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.436794045800468,26.543037022541796,26.277429580688477,26.277429580688477,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.295150806826932,26.38368666812938,26.224322117784972,26.3482723236084,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.330562591552734,26.348269762091775,26.242026738857533,26.330562591552734,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.295150806826932,26.36597949586889,26.295150806826932,26.3482723236084,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.383682426569695,26.613875628949163,26.383682426569695,26.543046951293945,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.525339781880138,26.56075412070775,26.50763261246633,26.543046951293945,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.50762762423761,26.631577786809196,26.50762762423761,26.61387062072754,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.578470879007437,26.631592406413848,26.43681347259034,26.59617805480957,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.57845067817137,26.57845067817137,26.13577161957425,26.259721755981445,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.259730324098342,26.259730324098342,25.95870846603383,25.976415634155273,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.905589630354697,26.10036849975586,25.799346610681333,26.10036849975586,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.118076978337154,26.20661283250101,26.047248295006067,26.135784149169922,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.312843082559702,26.33055024479561,26.13577146020062,26.153478622436523,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.153493428743015,26.3482723236084,26.082664739701055,26.3482723236084,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.34825823184936,26.419086883010248,26.259722417898256,26.277429580688477,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.33056329897312,26.489927838106112,26.312856127958344,26.401391983032227,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.454512840629427,26.454512840629427,26.312855476020967,26.383684158325195,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.436812138987445,26.525348013531946,26.33056908953405,26.507640838623047,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.525344702603434,26.525344702603434,26.295151457520763,26.36598014831543,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.33056128145468,26.3836827904287,26.224318263506646,26.295146942138672,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.206614845677425,26.277443534449525,26.1889076734844,26.242029190063477,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.17120991931509,26.188917097880253,25.99413813366343,26.082674026489258,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.22433280944824,26.24203998892795,26.082675373610574,26.224332809448242,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.295148250474654,26.348269762091775,26.259733909396573,26.330562591552734,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.40139384038987,26.40139384038987,26.33056515134791,26.3482723236084,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.419100911993727,26.472222428572802,26.242029190063477,26.242029190063477,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.224307431293674,26.383671892388637,26.20660026894979,26.259721755981445,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.401389960086707,26.419097129744713,26.295146942138672,26.295146942138672,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.348272975616762,26.383687321014097,26.295151457520763,26.36598014831543,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.348265478842237,26.47221565246582,26.348265478842237,26.47221565246582,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.507640880584717,26.59617675526937,26.507640880584717,26.560762405395508,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.56075412070775,26.578461290121552,26.50763261246633,26.543046951293945,88800,0.0,0.0,0.0
